Applicant_ID,Utilization_Ratio,Debt_to_Income,Checking_Account_Status,Loan_Duration,Age,Credit_History_Score,Loan_Purpose,Default_Status
378,0.381,0.42,0.0,36.0,46.0,0.0,E-Commerce,0.0
379,0.5312,0.1752,0.0,12.0,34.0,0.0,MSME,0.0
380,0.6936,0.436,0.0,48.0,38.0,0.0,MSME,0.0
381,0.7707,0.2472,1.0,36.0,37.0,0.0,Individual,0.0
382,0.4292,0.3008,0.0,24.0,25.0,0.0,E-Commerce,0.0
383,0.7203,0.3372,1.0,12.0,59.0,0.0,MSME,0.0
384,0.1023,0.3478,0.0,48.0,41.0,0.0,E-Commerce,0.0
385,0.4367,0.3569,0.0,48.0,58.0,0.0,E-Commerce,0.0
386,0.5921,0.1211,0.0,48.0,55.0,0.0,E-Commerce,0.0
387,0.2889,0.43,0.0,12.0,40.0,0.0,E-Commerce,0.0
388,0.6221,0.4928,0.0,12.0,52.0,1.0,Individual,0.0
389,0.4081,0.159,0.0,36.0,54.0,0.0,E-Commerce,0.0
390,0.5188,0.3943,0.0,36.0,54.0,0.0,Individual,0.0
391,0.1828,0.264,0.0,24.0,32.0,1.0,E-Commerce,0.0
392,0.5114,0.1738,0.0,12.0,31.0,0.0,MSME,0.0
393,0.5902,0.3343,0.0,24.0,27.0,0.0,Individual,0.0
394,0.6478,0.1225,0.0,36.0,47.0,1.0,Individual,0.0
395,0.4232,0.2924,0.0,12.0,31.0,1.0,Individual,0.0
396,0.5418,0.1199,0.0,36.0,56.0,0.0,MSME,0.0
397,0.1049,0.1229,0.0,24.0,52.0,1.0,Individual,0.0
398,0.7696,0.1276,1.0,48.0,51.0,0.0,Individual,0.0
399,0.2729,0.4625,0.0,48.0,31.0,0.0,E-Commerce,0.0
400,0.4002,0.4379,0.0,24.0,30.0,0.0,MSME,0.0
401,0.1439,0.4626,0.0,12.0,42.0,0.0,E-Commerce,0.0
402,0.6403,0.1346,0.0,36.0,39.0,1.0,Individual,0.0
403,0.7744,0.3241,1.0,36.0,42.0,0.0,E-Commerce,0.0
404,0.6116,0.4925,0.0,24.0,26.0,0.0,MSME,0.0
405,0.2338,0.2353,0.0,36.0,46.0,1.0,MSME,0.0
406,0.2281,0.1088,0.0,12.0,25.0,0.0,Individual,0.0
407,0.6954,0.3245,0.0,12.0,45.0,0.0,Individual,0.0
408,0.3828,0.317,0.0,36.0,43.0,0.0,MSME,0.0
409,0.1572,0.2833,0.0,12.0,31.0,0.0,MSME,0.0
410,0.5649,0.1864,0.0,24.0,55.0,1.0,MSME,0.0
411,0.5557,0.3182,0.0,48.0,59.0,1.0,E-Commerce,0.0
412,0.7846,0.4176,1.0,12.0,53.0,0.0,MSME,0.0
413,0.3312,0.4027,0.0,24.0,36.0,0.0,MSME,0.0
414,0.5617,0.1646,0.0,24.0,48.0,1.0,Individual,0.0
415,0.6255,0.3232,0.0,24.0,46.0,0.0,MSME,0.0
416,0.7365,0.3155,1.0,48.0,56.0,0.0,E-Commerce,0.0
417,0.6755,0.2522,0.0,36.0,26.0,1.0,E-Commerce,0.0
418,0.1658,0.2427,0.0,12.0,57.0,0.0,MSME,0.0
419,0.5499,0.1783,0.0,24.0,39.0,0.0,E-Commerce,0.0
420,0.6553,0.2267,0.0,36.0,24.0,1.0,MSME,0.0
421,0.7885,0.1563,1.0,12.0,29.0,1.0,E-Commerce,0.0
422,0.3192,0.4194,0.0,24.0,40.0,1.0,E-Commerce,0.0
423,0.4536,0.4869,0.0,36.0,42.0,1.0,E-Commerce,0.0
424,0.2162,0.4528,0.0,36.0,48.0,0.0,MSME,0.0
425,0.4692,0.3877,0.0,24.0,47.0,0.0,E-Commerce,0.0
426,0.7814,0.2347,1.0,12.0,59.0,0.0,Individual,0.0
427,0.6317,0.4952,0.0,24.0,30.0,0.0,E-Commerce,0.0
428,0.6735,0.4519,0.0,24.0,47.0,0.0,MSME,0.0
429,0.1704,0.1959,0.0,48.0,55.0,0.0,MSME,0.0
430,0.2339,0.3455,0.0,36.0,43.0,1.0,E-Commerce,0.0
431,0.6906,0.2016,0.0,12.0,41.0,1.0,E-Commerce,0.0
432,0.3276,0.3745,0.0,48.0,27.0,1.0,MSME,0.0
433,0.6859,0.2117,0.0,36.0,24.0,0.0,Individual,0.0
434,0.2509,0.2442,0.0,12.0,56.0,1.0,Individual,0.0
435,0.5572,0.4753,0.0,48.0,38.0,1.0,Individual,0.0
436,0.1414,0.4595,0.0,36.0,54.0,1.0,E-Commerce,0.0
437,0.4923,0.1444,0.0,48.0,59.0,0.0,E-Commerce,0.0
438,0.4827,0.2522,0.0,24.0,35.0,0.0,Individual,0.0
439,0.1294,0.396,0.0,24.0,59.0,0.0,Individual,0.0
440,0.3046,0.4643,0.0,24.0,40.0,1.0,Individual,0.0
441,0.774,0.3907,1.0,36.0,40.0,1.0,Individual,0.0
442,0.2529,0.1481,0.0,48.0,38.0,0.0,MSME,0.0
443,0.4281,0.2205,0.0,36.0,56.0,0.0,Individual,0.0
444,0.6202,0.1193,0.0,48.0,49.0,1.0,MSME,0.0
445,0.3313,0.2362,0.0,48.0,37.0,0.0,Individual,0.0
446,0.2997,0.2717,0.0,36.0,42.0,0.0,Individual,0.0
447,0.2766,0.1881,0.0,48.0,54.0,1.0,Individual,0.0
448,0.7367,0.3677,1.0,12.0,55.0,1.0,Individual,0.0
449,0.1176,0.3778,0.0,48.0,33.0,1.0,Individual,0.0
450,0.6417,0.3408,0.0,24.0,50.0,0.0,MSME,0.0
451,0.5419,0.3367,0.0,12.0,25.0,0.0,Individual,0.0
452,0.6507,0.4883,0.0,48.0,23.0,0.0,MSME,0.0
453,0.6205,0.3025,0.0,36.0,59.0,0.0,E-Commerce,0.0
454,0.102,0.1159,0.0,24.0,47.0,1.0,Individual,0.0
455,0.2938,0.4886,0.0,12.0,56.0,0.0,E-Commerce,0.0
456,0.4132,0.2897,0.0,12.0,34.0,0.0,E-Commerce,0.0
457,0.1054,0.1876,0.0,36.0,41.0,0.0,Individual,0.0
458,0.424,0.2754,0.0,48.0,30.0,1.0,MSME,0.0
459,0.5319,0.1455,0.0,36.0,34.0,0.0,Individual,0.0
460,0.795,0.1526,1.0,24.0,22.0,0.0,MSME,0.0
461,0.3877,0.463,0.0,12.0,33.0,0.0,E-Commerce,0.0
462,0.6767,0.482,0.0,24.0,26.0,0.0,Individual,0.0
463,0.1015,0.387,0.0,36.0,44.0,0.0,E-Commerce,0.0
464,0.2797,0.3661,0.0,12.0,57.0,0.0,MSME,0.0
465,0.5174,0.3198,0.0,12.0,54.0,0.0,E-Commerce,0.0
466,0.3483,0.4767,0.0,36.0,50.0,0.0,E-Commerce,0.0
467,0.7216,0.3395,1.0,24.0,39.0,0.0,MSME,0.0
468,0.5288,0.4495,0.0,48.0,27.0,0.0,Individual,0.0
469,0.471,0.4316,0.0,24.0,23.0,0.0,MSME,0.0
470,0.4727,0.2795,0.0,36.0,36.0,0.0,MSME,0.0
471,0.6656,0.1864,0.0,12.0,44.0,1.0,Individual,0.0
472,0.6919,0.377,0.0,24.0,57.0,0.0,MSME,0.0
473,0.4798,0.4447,0.0,24.0,55.0,0.0,E-Commerce,0.0
474,0.7003,0.4667,1.0,36.0,44.0,0.0,E-Commerce,0.0
475,0.359,0.111,0.0,48.0,54.0,0.0,MSME,0.0
476,0.2168,0.2722,0.0,48.0,58.0,1.0,MSME,0.0
477,0.7627,0.2359,1.0,24.0,39.0,0.0,Individual,0.0
478,0.3701,0.4167,0.0,36.0,59.0,1.0,E-Commerce,0.0
479,0.6892,0.3321,0.0,24.0,22.0,0.0,MSME,0.0
480,0.1984,0.2942,0.0,48.0,45.0,0.0,Individual,0.0
481,0.1951,0.1397,0.0,24.0,48.0,0.0,E-Commerce,0.0
482,0.3192,0.1588,0.0,12.0,51.0,0.0,MSME,0.0
483,0.1813,0.4824,0.0,12.0,56.0,1.0,MSME,0.0
484,0.6787,0.4936,0.0,12.0,38.0,0.0,MSME,0.0
485,0.479,0.1617,0.0,12.0,34.0,0.0,MSME,0.0
486,0.2728,0.4354,0.0,36.0,55.0,0.0,MSME,0.0
487,0.224,0.303,0.0,36.0,42.0,1.0,E-Commerce,0.0
488,0.4814,0.1661,0.0,36.0,45.0,1.0,E-Commerce,0.0
489,0.5384,0.2956,0.0,36.0,38.0,1.0,Individual,0.0
490,0.5364,0.3278,0.0,24.0,40.0,0.0,MSME,0.0
491,0.2036,0.441,0.0,12.0,57.0,1.0,Individual,0.0
492,0.7748,0.4638,1.0,36.0,33.0,0.0,E-Commerce,0.0
493,0.6534,0.1499,0.0,12.0,41.0,0.0,MSME,0.0
494,0.7608,0.1595,1.0,36.0,47.0,1.0,MSME,0.0
495,0.5121,0.2501,0.0,24.0,32.0,0.0,MSME,0.0
496,0.3706,0.3045,0.0,12.0,38.0,1.0,E-Commerce,0.0
497,0.4192,0.2774,0.0,36.0,25.0,1.0,MSME,0.0
498,0.2403,0.1437,0.0,48.0,38.0,0.0,E-Commerce,0.0
499,0.7252,0.125,1.0,24.0,24.0,0.0,Individual,0.0
500,0.7801,0.1883,1.0,36.0,37.0,1.0,Individual,0.0
501,0.5814,0.3891,0.0,24.0,31.0,0.0,MSME,0.0
502,0.5511,0.4279,0.0,12.0,45.0,1.0,MSME,0.0
503,0.7702,0.1035,1.0,36.0,29.0,1.0,MSME,0.0
504,0.1016,0.1177,0.0,48.0,46.0,0.0,E-Commerce,0.0
505,0.2,0.4014,0.0,12.0,30.0,1.0,E-Commerce,0.0
506,0.5295,0.1354,0.0,12.0,55.0,0.0,E-Commerce,0.0
507,0.1171,0.2225,0.0,48.0,24.0,0.0,MSME,0.0
508,0.7634,0.1289,1.0,12.0,40.0,0.0,Individual,0.0
509,0.1538,0.3002,0.0,24.0,37.0,0.0,MSME,0.0
510,0.151,0.2611,0.0,36.0,52.0,0.0,MSME,0.0
511,0.3809,0.217,0.0,48.0,48.0,0.0,E-Commerce,0.0
512,0.4335,0.1904,0.0,12.0,51.0,1.0,E-Commerce,0.0
513,0.2502,0.2664,0.0,12.0,43.0,0.0,Individual,0.0
514,0.4522,0.2797,0.0,24.0,57.0,0.0,E-Commerce,0.0
515,0.2694,0.3856,0.0,48.0,45.0,0.0,MSME,0.0
516,0.4641,0.1572,0.0,36.0,29.0,0.0,MSME,0.0
517,0.211,0.4528,0.0,48.0,55.0,1.0,E-Commerce,0.0
518,0.6241,0.227,0.0,36.0,50.0,0.0,Individual,0.0
519,0.5949,0.1251,0.0,24.0,29.0,0.0,MSME,0.0
520,0.7583,0.1331,1.0,48.0,32.0,1.0,Individual,0.0
521,0.2893,0.4371,0.0,48.0,25.0,1.0,E-Commerce,0.0
522,0.7601,0.269,1.0,24.0,33.0,0.0,E-Commerce,0.0
523,0.5809,0.2975,0.0,12.0,48.0,1.0,Individual,0.0
524,0.1031,0.1668,0.0,12.0,34.0,0.0,E-Commerce,0.0
525,0.7655,0.381,1.0,24.0,30.0,0.0,E-Commerce,0.0
526,0.544,0.4998,0.0,12.0,58.0,0.0,E-Commerce,0.0
527,0.4503,0.2731,0.0,36.0,39.0,0.0,E-Commerce,0.0
528,0.3589,0.1209,0.0,12.0,34.0,0.0,E-Commerce,0.0
529,0.3911,0.3879,0.0,12.0,30.0,1.0,Individual,0.0
530,0.7161,0.1863,1.0,12.0,44.0,0.0,MSME,0.0
531,0.3763,0.4723,0.0,48.0,39.0,1.0,MSME,0.0
532,0.5514,0.2581,0.0,48.0,22.0,1.0,MSME,0.0
533,0.3575,0.1232,0.0,24.0,31.0,0.0,E-Commerce,0.0
534,0.6848,0.1059,0.0,12.0,59.0,0.0,E-Commerce,0.0
535,0.5966,0.4795,0.0,36.0,46.0,1.0,MSME,0.0
536,0.4717,0.3381,0.0,48.0,50.0,0.0,MSME,0.0
537,0.4633,0.371,0.0,48.0,49.0,0.0,MSME,0.0
538,0.4649,0.4904,0.0,36.0,51.0,0.0,Individual,0.0
539,0.2859,0.107,0.0,12.0,46.0,1.0,Individual,0.0
540,0.2563,0.3567,0.0,48.0,37.0,0.0,MSME,0.0
541,0.5525,0.4897,0.0,36.0,30.0,0.0,Individual,0.0
542,0.5243,0.2165,0.0,12.0,43.0,0.0,Individual,0.0
543,0.5971,0.475,0.0,24.0,49.0,0.0,E-Commerce,0.0
544,0.5701,0.3329,0.0,48.0,30.0,0.0,E-Commerce,0.0
545,0.5512,0.3245,0.0,24.0,38.0,0.0,MSME,0.0
546,0.1986,0.349,0.0,24.0,40.0,0.0,E-Commerce,0.0
547,0.4691,0.4626,0.0,36.0,49.0,0.0,Individual,0.0
548,0.3416,0.467,0.0,48.0,52.0,1.0,Individual,0.0
549,0.5831,0.4722,0.0,48.0,32.0,0.0,MSME,0.0
550,0.7706,0.3119,1.0,36.0,53.0,0.0,Individual,0.0
551,0.7736,0.3484,1.0,24.0,43.0,1.0,Individual,0.0
552,0.4826,0.2731,0.0,24.0,24.0,0.0,MSME,0.0
553,0.4369,0.4591,0.0,48.0,54.0,0.0,Individual,0.0
554,0.6552,0.4415,0.0,48.0,27.0,0.0,E-Commerce,0.0
555,0.4488,0.2627,0.0,36.0,47.0,0.0,E-Commerce,0.0
556,0.4213,0.4678,0.0,36.0,59.0,0.0,E-Commerce,0.0
557,0.1099,0.4318,0.0,12.0,55.0,0.0,MSME,0.0
558,0.465,0.4909,0.0,36.0,29.0,0.0,E-Commerce,0.0
559,0.6028,0.1989,0.0,12.0,38.0,0.0,MSME,0.0
560,0.6401,0.2996,0.0,12.0,58.0,0.0,MSME,0.0
561,0.3639,0.3208,0.0,36.0,42.0,0.0,Individual,0.0
562,0.4603,0.4233,0.0,24.0,58.0,0.0,MSME,0.0
563,0.4366,0.365,0.0,24.0,57.0,0.0,Individual,0.0
564,0.7437,0.4973,1.0,48.0,46.0,1.0,E-Commerce,0.0
565,0.5448,0.1363,0.0,24.0,56.0,0.0,Individual,0.0
566,0.504,0.2428,0.0,24.0,50.0,0.0,E-Commerce,0.0
567,0.3909,0.4389,0.0,12.0,47.0,1.0,E-Commerce,0.0
568,0.4542,0.1883,0.0,12.0,26.0,0.0,E-Commerce,0.0
569,0.2037,0.3718,0.0,12.0,50.0,0.0,Individual,0.0
570,0.4943,0.271,0.0,48.0,47.0,1.0,E-Commerce,0.0
571,0.3471,0.4576,0.0,36.0,47.0,1.0,Individual,0.0
572,0.6342,0.4293,0.0,48.0,36.0,0.0,Individual,0.0
573,0.5138,0.1745,0.0,36.0,49.0,0.0,Individual,0.0
574,0.1483,0.4763,0.0,12.0,22.0,0.0,E-Commerce,0.0
575,0.6851,0.2329,0.0,24.0,50.0,1.0,E-Commerce,0.0
576,0.6774,0.3063,0.0,12.0,44.0,0.0,MSME,0.0
577,0.7517,0.2567,1.0,12.0,27.0,0.0,E-Commerce,0.0
578,0.2404,0.1814,0.0,12.0,41.0,0.0,MSME,0.0
579,0.1363,0.1764,0.0,48.0,59.0,1.0,E-Commerce,0.0
580,0.3912,0.4036,0.0,24.0,51.0,0.0,E-Commerce,0.0
581,0.277,0.2086,0.0,12.0,57.0,1.0,Individual,0.0
582,0.3752,0.3363,0.0,12.0,37.0,0.0,MSME,0.0
583,0.6277,0.1083,0.0,24.0,30.0,0.0,E-Commerce,0.0
584,0.4373,0.2447,0.0,48.0,46.0,0.0,MSME,0.0
585,0.1718,0.3055,0.0,12.0,57.0,1.0,Individual,0.0
586,0.6793,0.3789,0.0,48.0,27.0,1.0,E-Commerce,0.0
587,0.1876,0.4402,0.0,12.0,38.0,0.0,E-Commerce,0.0
588,0.2367,0.2381,0.0,24.0,41.0,1.0,Individual,0.0
589,0.1832,0.4059,0.0,48.0,22.0,0.0,E-Commerce,0.0
590,0.2141,0.4145,0.0,48.0,25.0,0.0,MSME,0.0
591,0.6475,0.1498,0.0,24.0,54.0,1.0,E-Commerce,0.0
592,0.1683,0.3236,0.0,12.0,40.0,1.0,Individual,0.0
593,0.7769,0.1207,1.0,12.0,26.0,1.0,Individual,0.0
594,0.1829,0.4846,0.0,24.0,56.0,1.0,MSME,0.0
595,0.7155,0.4235,1.0,36.0,25.0,0.0,E-Commerce,0.0
596,0.71,0.3691,1.0,12.0,29.0,0.0,MSME,0.0
597,0.5002,0.4331,0.0,36.0,39.0,0.0,E-Commerce,0.0
598,0.4842,0.2151,0.0,36.0,26.0,0.0,Individual,0.0
599,0.7545,0.2722,1.0,48.0,35.0,0.0,Individual,0.0
600,0.3491,0.1336,0.0,12.0,40.0,0.0,E-Commerce,0.0
601,0.1396,0.2496,0.0,48.0,54.0,0.0,E-Commerce,0.0
602,0.6134,0.1465,0.0,36.0,40.0,1.0,MSME,0.0
603,0.171,0.2111,0.0,24.0,31.0,1.0,Individual,0.0
604,0.4151,0.4908,0.0,24.0,27.0,0.0,MSME,0.0
605,0.4888,0.1759,0.0,48.0,48.0,0.0,MSME,0.0
606,0.285,0.1821,0.0,12.0,56.0,0.0,E-Commerce,0.0
607,0.5828,0.1576,0.0,36.0,48.0,0.0,MSME,0.0
608,0.1478,0.2721,0.0,48.0,40.0,0.0,MSME,0.0
609,0.4874,0.3567,0.0,24.0,24.0,0.0,E-Commerce,0.0
610,0.5732,0.3827,0.0,48.0,27.0,0.0,E-Commerce,0.0
611,0.5184,0.4464,0.0,12.0,40.0,0.0,E-Commerce,0.0
612,0.5286,0.1852,0.0,36.0,42.0,0.0,MSME,0.0
613,0.5376,0.2494,0.0,12.0,49.0,0.0,MSME,0.0
614,0.508,0.2012,0.0,48.0,40.0,1.0,Individual,0.0
615,0.6879,0.1754,0.0,48.0,27.0,1.0,Individual,0.0
616,0.4486,0.3971,0.0,24.0,56.0,1.0,Individual,0.0
617,0.7402,0.2736,1.0,36.0,25.0,0.0,Individual,0.0
618,0.4069,0.4985,0.0,48.0,38.0,0.0,Individual,0.0
619,0.2694,0.3856,0.0,48.0,44.0,0.0,Individual,0.0
620,0.1207,0.2424,0.0,24.0,26.0,0.0,E-Commerce,0.0
621,0.1438,0.2836,0.0,36.0,54.0,0.0,MSME,0.0
622,0.3605,0.2332,0.0,24.0,59.0,0.0,MSME,0.0
623,0.2983,0.4147,0.0,36.0,31.0,0.0,E-Commerce,0.0
624,0.6165,0.3086,0.0,36.0,38.0,1.0,E-Commerce,0.0
625,0.6598,0.2334,0.0,48.0,49.0,1.0,MSME,0.0
626,0.5665,0.415,0.0,12.0,23.0,0.0,Individual,0.0
627,0.5466,0.4335,0.0,48.0,57.0,0.0,E-Commerce,0.0
628,0.7554,0.1256,1.0,24.0,43.0,1.0,E-Commerce,0.0
629,0.1153,0.2204,0.0,48.0,28.0,0.0,MSME,0.0
630,0.1198,0.184,0.0,12.0,24.0,0.0,MSME,0.0
631,0.3861,0.4696,0.0,12.0,50.0,0.0,MSME,0.0
632,0.7598,0.3987,1.0,36.0,41.0,0.0,MSME,0.0
633,0.1056,0.4698,0.0,36.0,44.0,0.0,Individual,0.0
634,0.3477,0.4314,0.0,12.0,53.0,1.0,Individual,0.0
635,0.3287,0.2418,0.0,24.0,37.0,1.0,Individual,0.0
636,0.7325,0.1311,1.0,12.0,56.0,0.0,Individual,0.0
637,0.7012,0.3708,1.0,12.0,33.0,1.0,Individual,0.0
638,0.3902,0.1053,0.0,12.0,50.0,0.0,E-Commerce,0.0
639,0.2255,0.3776,0.0,36.0,44.0,0.0,E-Commerce,0.0
640,0.1014,0.3875,0.0,24.0,39.0,0.0,E-Commerce,0.0
641,0.1585,0.1077,0.0,36.0,53.0,1.0,MSME,0.0
642,0.185,0.3539,0.0,36.0,57.0,0.0,MSME,0.0
643,0.5254,0.1981,0.0,36.0,40.0,0.0,MSME,0.0
644,0.7719,0.3465,1.0,12.0,30.0,0.0,MSME,0.0
645,0.71,0.3716,1.0,48.0,22.0,0.0,MSME,0.0
646,0.3884,0.4482,0.0,24.0,50.0,0.0,MSME,0.0
647,0.5876,0.2983,0.0,12.0,50.0,0.0,Individual,0.0
648,0.4586,0.1457,0.0,24.0,24.0,0.0,MSME,0.0
649,0.766,0.4106,1.0,24.0,38.0,1.0,Individual,0.0
650,0.432,0.3243,0.0,12.0,53.0,1.0,E-Commerce,0.0
651,0.6119,0.3789,0.0,48.0,22.0,0.0,Individual,0.0
652,0.6903,0.294,0.0,36.0,28.0,0.0,MSME,0.0
653,0.6744,0.2618,0.0,36.0,24.0,0.0,E-Commerce,0.0
654,0.3715,0.4214,0.0,36.0,23.0,0.0,MSME,0.0
655,0.4355,0.1727,0.0,48.0,57.0,1.0,MSME,0.0
656,0.7872,0.2802,1.0,12.0,36.0,0.0,Individual,0.0
657,0.4913,0.2285,0.0,36.0,24.0,0.0,Individual,0.0
658,0.5946,0.2498,0.0,48.0,32.0,0.0,E-Commerce,0.0
659,0.7505,0.2517,1.0,24.0,30.0,0.0,E-Commerce,0.0
660,0.641,0.3194,0.0,12.0,57.0,1.0,MSME,0.0
661,0.4836,0.3084,0.0,24.0,53.0,0.0,MSME,0.0
662,0.1102,0.1829,0.0,48.0,50.0,0.0,Individual,0.0
663,0.3429,0.2563,0.0,24.0,38.0,0.0,Individual,0.0
664,0.518,0.3617,0.0,48.0,58.0,0.0,E-Commerce,0.0
665,0.2095,0.2896,0.0,12.0,32.0,0.0,MSME,0.0
666,0.2298,0.3399,0.0,24.0,51.0,1.0,E-Commerce,0.0
667,0.4549,0.1752,0.0,12.0,47.0,0.0,MSME,0.0
668,0.6753,0.3638,0.0,48.0,59.0,0.0,E-Commerce,0.0
669,0.7573,0.3545,1.0,12.0,51.0,0.0,E-Commerce,0.0
670,0.5862,0.1875,0.0,48.0,28.0,0.0,Individual,0.0
671,0.6438,0.4287,0.0,48.0,44.0,1.0,E-Commerce,0.0
672,0.5893,0.2473,0.0,48.0,29.0,0.0,MSME,0.0
673,0.2848,0.2661,0.0,48.0,56.0,1.0,E-Commerce,0.0
674,0.5668,0.2292,0.0,48.0,50.0,0.0,MSME,0.0
675,0.6778,0.4379,0.0,36.0,54.0,0.0,Individual,0.0
676,0.1664,0.4996,0.0,36.0,52.0,1.0,MSME,0.0
677,0.7006,0.4991,1.0,36.0,52.0,0.0,Individual,0.0
678,0.3227,0.4845,0.0,36.0,42.0,1.0,Individual,0.0
679,0.1096,0.1321,0.0,12.0,56.0,0.0,E-Commerce,0.0
680,0.635,0.3495,0.0,48.0,57.0,0.0,E-Commerce,0.0
681,0.4581,0.1021,0.0,36.0,37.0,0.0,E-Commerce,0.0
682,0.5109,0.3324,0.0,12.0,50.0,1.0,Individual,0.0
683,0.5733,0.1554,0.0,12.0,41.0,0.0,E-Commerce,0.0
684,0.7497,0.4717,1.0,36.0,49.0,0.0,E-Commerce,0.0
685,0.4285,0.2772,0.0,24.0,25.0,1.0,E-Commerce,0.0
686,0.6006,0.3373,0.0,36.0,53.0,0.0,MSME,0.0
687,0.3537,0.4455,0.0,48.0,44.0,1.0,MSME,0.0
688,0.1381,0.3577,0.0,12.0,31.0,0.0,Individual,0.0
689,0.5452,0.3397,0.0,36.0,33.0,0.0,Individual,0.0
690,0.5674,0.4349,0.0,24.0,41.0,0.0,MSME,0.0
691,0.5268,0.3799,0.0,48.0,41.0,1.0,Individual,0.0
692,0.5473,0.4814,0.0,12.0,34.0,0.0,E-Commerce,0.0
693,0.2939,0.4685,0.0,24.0,32.0,0.0,Individual,0.0
694,0.1364,0.1127,0.0,48.0,47.0,0.0,E-Commerce,0.0
695,0.718,0.3636,1.0,36.0,37.0,1.0,E-Commerce,0.0
696,0.5784,0.2502,0.0,36.0,45.0,1.0,E-Commerce,0.0
697,0.7981,0.112,1.0,24.0,38.0,0.0,Individual,0.0
698,0.5333,0.4763,0.0,12.0,51.0,0.0,E-Commerce,0.0
699,0.4048,0.2584,0.0,12.0,51.0,0.0,E-Commerce,0.0
700,0.3699,0.1284,0.0,48.0,55.0,0.0,MSME,0.0
701,0.288,0.1404,0.0,48.0,36.0,0.0,MSME,0.0
702,0.7897,0.1664,1.0,48.0,44.0,1.0,E-Commerce,0.0
703,0.5414,0.1879,0.0,48.0,31.0,0.0,MSME,0.0
704,0.3476,0.221,0.0,48.0,58.0,0.0,Individual,0.0
705,0.6438,0.1306,0.0,48.0,44.0,0.0,E-Commerce,0.0
706,0.3117,0.3254,0.0,48.0,26.0,0.0,E-Commerce,0.0
707,0.4539,0.1576,0.0,36.0,44.0,0.0,MSME,0.0
708,0.789,0.2583,1.0,36.0,55.0,0.0,E-Commerce,0.0
709,0.3429,0.3189,0.0,48.0,38.0,1.0,Individual,0.0
710,0.1315,0.1505,0.0,12.0,38.0,1.0,E-Commerce,0.0
711,0.2366,0.2958,0.0,48.0,30.0,0.0,MSME,0.0
712,0.6868,0.2446,0.0,36.0,39.0,0.0,MSME,0.0
713,0.4178,0.405,0.0,24.0,34.0,1.0,E-Commerce,0.0
714,0.2228,0.3271,0.0,12.0,47.0,1.0,Individual,0.0
715,0.2609,0.3211,0.0,12.0,34.0,0.0,MSME,0.0
716,0.1922,0.4419,0.0,12.0,51.0,1.0,MSME,0.0
717,0.228,0.4303,0.0,24.0,53.0,1.0,E-Commerce,0.0
718,0.4999,0.1572,0.0,24.0,53.0,1.0,E-Commerce,0.0
719,0.7258,0.235,1.0,36.0,52.0,0.0,E-Commerce,0.0
720,0.2226,0.3691,0.0,12.0,52.0,0.0,Individual,0.0
721,0.4654,0.3356,0.0,48.0,34.0,0.0,MSME,0.0
722,0.6548,0.3509,0.0,12.0,38.0,0.0,MSME,0.0
723,0.488,0.1798,0.0,48.0,29.0,1.0,Individual,0.0
724,0.7613,0.344,1.0,36.0,47.0,1.0,Individual,0.0
725,0.4276,0.2865,0.0,12.0,37.0,0.0,Individual,0.0
726,0.401,0.3388,0.0,36.0,34.0,1.0,MSME,0.0
727,0.5957,0.2903,0.0,36.0,42.0,1.0,Individual,0.0
728,0.5526,0.1907,0.0,36.0,30.0,0.0,E-Commerce,0.0
729,0.1864,0.3505,0.0,24.0,54.0,1.0,E-Commerce,0.0
730,0.6874,0.1643,0.0,36.0,32.0,0.0,Individual,0.0
731,0.3352,0.2863,0.0,12.0,35.0,1.0,Individual,0.0
732,0.2214,0.2519,0.0,48.0,32.0,0.0,E-Commerce,0.0
733,0.6409,0.1948,0.0,12.0,42.0,0.0,E-Commerce,0.0
734,0.7491,0.2464,1.0,24.0,58.0,1.0,E-Commerce,0.0
735,0.4673,0.4101,0.0,36.0,32.0,0.0,E-Commerce,0.0
736,0.773,0.3671,1.0,36.0,49.0,0.0,Individual,0.0
737,0.5749,0.227,0.0,24.0,59.0,1.0,MSME,0.0
738,0.4544,0.2402,0.0,12.0,57.0,1.0,E-Commerce,0.0
739,0.6012,0.3825,0.0,36.0,40.0,0.0,MSME,0.0
740,0.1996,0.2253,0.0,48.0,22.0,0.0,E-Commerce,0.0
741,0.7548,0.1743,1.0,48.0,25.0,0.0,Individual,0.0
742,0.1647,0.1651,0.0,48.0,52.0,0.0,E-Commerce,0.0
743,0.4141,0.4653,0.0,36.0,45.0,0.0,MSME,0.0
744,0.7333,0.359,1.0,48.0,31.0,0.0,MSME,0.0
745,0.1804,0.4766,0.0,12.0,36.0,0.0,Individual,0.0
746,0.5645,0.2645,0.0,24.0,44.0,1.0,Individual,0.0
747,0.3066,0.2195,0.0,48.0,22.0,0.0,E-Commerce,0.0
748,0.2292,0.2368,0.0,12.0,41.0,1.0,MSME,0.0
749,0.2213,0.2943,0.0,48.0,59.0,0.0,MSME,0.0
750,0.31,0.3384,0.0,24.0,46.0,0.0,MSME,0.0
751,0.3731,0.2421,0.0,36.0,44.0,0.0,Individual,0.0
752,0.1741,0.4492,0.0,48.0,44.0,0.0,MSME,0.0
753,0.4924,0.4771,0.0,48.0,32.0,1.0,MSME,0.0
754,0.1691,0.1303,0.0,12.0,59.0,0.0,Individual,0.0
